,$x_1$,$x_2$,$y$
529,-2.4370795459346306,0.6067211183037458,1
530,-7.5552648787309735,-8.932828455348877,0
531,-5.214336549374217,-0.1790598496916136,1
532,1.1972223409237088,8.113512041035076,0
533,-7.440050600799286,-7.425653861197019,0
534,-1.131801692672866,-0.3737444071735734,1
535,-4.244032632333328,2.8301792749975885,1
536,-4.341707337216523,6.128062734618837,0
537,-5.898324621736184,-2.092003091367955,1
538,9.264893818870021,6.878095871012405,1
539,-1.5254025523805481,-3.343798591455764,0
540,3.421181022626012,8.060138960128317,0
541,-3.80209635620224,-6.014007444162863,0
542,-8.12277830343049,-0.5260051548104876,1
543,-5.191651251161284,-5.648597107499363,0
544,-6.381731719778017,7.369052737788788,0
545,-8.974859371419113,-1.2693835493633294,1
546,-8.34766593313574,8.994872005192136,0
547,0.3753899574238595,8.416604117778718,0
548,-1.3572844247703824,-6.752731871627304,0
549,-0.2844512326448019,6.802721291980156,0
550,7.258462193153687,-0.548924894554288,1
551,-1.2545557167420363,8.22416424944581,0
552,2.5073485909172994,1.3979502615141133,1
553,-3.3273332250026773,-0.35616526726421327,1
554,9.736911492920274,-9.664717540234161,1
555,-5.34248364879643,-7.18750960359666,0
556,7.074807897916813,3.31448167938035,1
557,-6.391576344114249,3.943845747500623,1
558,-8.644910363903245,-0.8756864934771702,1
559,8.586854341403654,-8.397775321763772,1
560,-2.41478712172722,-0.7493933184642199,1
561,-3.7275569153337385,-3.932707007311529,0
562,-5.031683211476112,-8.741698339132212,0
563,-9.022040050651366,6.422272152376028,1
564,3.9433158952539227,-3.4418273444126246,1
565,-6.022902574505295,-7.535974907894123,0
566,-0.2544315510550472,2.107062680701617,0
567,-9.465635758827238,-1.422964703872223,1
568,8.063567789736034,-9.206771642373866,0
569,1.7689623645187158,9.129848625240175,0
570,-1.026958328247705,2.2036707805659255,0
571,-7.057708183603079,-5.042334163152445,1
572,-9.886869352204641,-2.592185090086831,1
573,-9.235921922355342,0.5985314488725884,1
574,-3.1714909705166283,-6.652340672435524,0
575,-2.915861688004597,-4.271606216564763,0
576,-8.118157239597611,-4.264925975675908,1
577,7.981881431264064,2.310253041671883,1
578,4.965511641590544,6.0116619746060245,0
579,3.104417491009947,-4.325316238654788,0
580,5.9443527681572945,-6.750599242187619,0
581,5.088557370815721,-4.113280250633158,1
582,7.520692191440379,-5.214241073926933,1
583,8.95204456410173,-3.6240725875612085,1
584,-5.184493845939575,-8.375181429190842,0
585,0.44000151494076256,-1.0356921463461894,0
586,8.035137907340545,-8.369260875587287,0
587,-1.7641515062832624,7.64480714201035,0
588,-1.3322079963676465,9.435380512027645,0
589,5.726726450641033,-7.899484044899056,0
590,-0.29443688398815837,-6.401281698514358,0
591,8.33528400321169,8.586282049000111,0
592,-9.466820111617578,-7.884637806573136,1
593,-2.5552838669387556,-2.770825682891185,0
594,-8.100205682323782,2.4807940508317206,1
595,-7.354862135325362,7.811368246782568,0
596,-6.087183856027936,-8.311328774501977,0
597,-0.3195885916210415,8.593313585023658,0
598,0.6453080759407399,-5.80396751070742,0
599,7.531931507044391,2.189745762174022,1
600,0.2974619704542256,2.5652554527402067,0
601,-9.045207318721024,-5.998909577738544,1
602,6.324412043875789,7.630922332653849,0
603,7.933062326091157,-4.678339413097752,1
604,-4.72064000024721,3.5677853569210267,1
605,-6.681476907567441,9.52285633270818,0
606,-7.892192036572212,7.540659563310243,1
607,-8.876584135554598,-0.8291970472172814,1
608,0.6664797231863577,2.373583332386085,0
609,6.227603177637647,8.12292982121306,0
610,6.595887576362156,-4.546006342025555,1
611,-0.7882194635637632,-6.979849958778781,0
612,2.1436337885638252,-7.557838273231241,0
613,7.154048271471964,3.385029959812398,1
614,-9.751300516762285,0.5542054981377191,1
615,4.585610411645746,-0.9729889595534829,1
616,-4.344296481948257,-4.275156180765139,0
617,-8.497445818313476,2.7048249248381033,1
618,2.1039790791532376,-6.463704445011729,0
619,-8.568156454761741,-8.023014859384826,1
620,-8.47501748200689,5.571552951045376,1
621,-0.7475687584238155,-0.5377037323549771,0
622,-9.89157143052214,9.235906712907244,1
623,5.8287883519323,9.933124594584637,0
624,4.6271579028366965,5.340177765624954,0
625,4.091344541633662,6.138474829463181,0
626,5.858496009671224,8.792915119672923,0
627,-9.301553996817262,4.202105839643867,1
628,-2.1666657565062426,-1.243093521700466,1
629,-6.109963625785467,-7.930968423436613,0
630,7.2159448926267125,-3.4008461538715506,1
631,-0.07125676993893038,4.2920161917688056,0
632,-0.14844243585991634,0.7705785981439295,0
633,6.7597728215340815,-0.5383248701776573,1
634,1.65094025994817,7.170712606963271,0
635,2.2776440291006708,-0.48171617088227414,1
636,3.6030559674622005,0.4707582915165922,1
637,3.4172431924096998,5.927036941581687,0
638,0.5238327815796602,3.1325240692872054,0
639,-5.266842742135493,-8.971219744581536,0
640,-8.393455787907946,-9.854861103722804,0
641,-2.274616405204968,9.328399360237317,0
642,-2.823959857956191,9.951612891370438,0
643,-5.982505282648686,7.895785981314674,0
